표준코드,단축코드,한글종목명,한글종목약명,영문종목명,상장일,최종거래일,최종결제일,기초자산유형,거래승수,권리유형,행사가격
KR4C017C9505,C017C950,코스피200 P 202712   950.0,P 202712   950.0,KOSPI 200 P 202712   950.0,2026-02-20,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,950
KR4C017C9604,C017C960,코스피200 P 202712   960.0,P 202712   960.0,KOSPI 200 P 202712   960.0,2026-02-20,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,960
KR4B017C9200,B017C920,코스피200 C 202712   920.0,C 202712   920.0,KOSPI 200 C 202712   920.0,2026-02-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,920
KR4B017C9309,B017C930,코스피200 C 202712   930.0,C 202712   930.0,KOSPI 200 C 202712   930.0,2026-02-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,930
KR4B017C9408,B017C940,코스피200 C 202712   940.0,C 202712   940.0,KOSPI 200 C 202712   940.0,2026-02-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,940
KR4C017C9208,C017C920,코스피200 P 202712   920.0,P 202712   920.0,KOSPI 200 P 202712   920.0,2026-02-13,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,920
KR4C017C9307,C017C930,코스피200 P 202712   930.0,P 202712   930.0,KOSPI 200 P 202712   930.0,2026-02-13,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,930
KR4C017C9406,C017C940,코스피200 P 202712   940.0,P 202712   940.0,KOSPI 200 P 202712   940.0,2026-02-13,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,940
KR4B017C9101,B017C910,코스피200 C 202712   910.0,C 202712   910.0,KOSPI 200 C 202712   910.0,2026-02-05,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,910
KR4C017C9109,C017C910,코스피200 P 202712   910.0,P 202712   910.0,KOSPI 200 P 202712   910.0,2026-02-05,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,910
KR4B017C9002,B017C900,코스피200 C 202712   900.0,C 202712   900.0,KOSPI 200 C 202712   900.0,2026-02-04,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,900
KR4C017C9000,C017C900,코스피200 P 202712   900.0,P 202712   900.0,KOSPI 200 P 202712   900.0,2026-02-04,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,900
KR4B017C8905,B017C890,코스피200 C 202712   890.0,C 202712   890.0,KOSPI 200 C 202712   890.0,2026-01-30,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,890
KR4C017C8903,C017C890,코스피200 P 202712   890.0,P 202712   890.0,KOSPI 200 P 202712   890.0,2026-01-30,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,890
KR4B017C8806,B017C880,코스피200 C 202712   880.0,C 202712   880.0,KOSPI 200 C 202712   880.0,2026-01-29,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,880
KR4C017C8804,C017C880,코스피200 P 202712   880.0,P 202712   880.0,KOSPI 200 P 202712   880.0,2026-01-29,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,880
KR4B017C8608,B017C860,코스피200 C 202712   860.0,C 202712   860.0,KOSPI 200 C 202712   860.0,2026-01-28,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,860
KR4B017C8707,B017C870,코스피200 C 202712   870.0,C 202712   870.0,KOSPI 200 C 202712   870.0,2026-01-28,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,870
KR4C017C8606,C017C860,코스피200 P 202712   860.0,P 202712   860.0,KOSPI 200 P 202712   860.0,2026-01-28,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,860
KR4C017C8705,C017C870,코스피200 P 202712   870.0,P 202712   870.0,KOSPI 200 P 202712   870.0,2026-01-28,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,870
KR4B017C8509,B017C850,코스피200 C 202712   850.0,C 202712   850.0,KOSPI 200 C 202712   850.0,2026-01-26,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,850
KR4C017C8507,C017C850,코스피200 P 202712   850.0,P 202712   850.0,KOSPI 200 P 202712   850.0,2026-01-26,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,850
KR4B017C8400,B017C840,코스피200 C 202712   840.0,C 202712   840.0,KOSPI 200 C 202712   840.0,2026-01-23,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,840
KR4C017C8408,C017C840,코스피200 P 202712   840.0,P 202712   840.0,KOSPI 200 P 202712   840.0,2026-01-23,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,840
KR4B017C8301,B017C830,코스피200 C 202712   830.0,C 202712   830.0,KOSPI 200 C 202712   830.0,2026-01-20,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,830
KR4C017C8309,C017C830,코스피200 P 202712   830.0,P 202712   830.0,KOSPI 200 P 202712   830.0,2026-01-20,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,830
KR4B017C8202,B017C820,코스피200 C 202712   820.0,C 202712   820.0,KOSPI 200 C 202712   820.0,2026-01-16,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,820
KR4C017C8200,C017C820,코스피200 P 202712   820.0,P 202712   820.0,KOSPI 200 P 202712   820.0,2026-01-16,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,820
KR4B017C8103,B017C810,코스피200 C 202712   810.0,C 202712   810.0,KOSPI 200 C 202712   810.0,2026-01-15,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,810
KR4C017C8101,C017C810,코스피200 P 202712   810.0,P 202712   810.0,KOSPI 200 P 202712   810.0,2026-01-15,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,810
KR4B017C8004,B017C800,코스피200 C 202712   800.0,C 202712   800.0,KOSPI 200 C 202712   800.0,2026-01-14,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,800
KR4C017C8002,C017C800,코스피200 P 202712   800.0,P 202712   800.0,KOSPI 200 P 202712   800.0,2026-01-14,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,800
KR4B017C7907,B017C790,코스피200 C 202712   790.0,C 202712   790.0,KOSPI 200 C 202712   790.0,2026-01-12,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,790
KR4C017C7905,C017C790,코스피200 P 202712   790.0,P 202712   790.0,KOSPI 200 P 202712   790.0,2026-01-12,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,790
KR4B017C7808,B017C780,코스피200 C 202712   780.0,C 202712   780.0,KOSPI 200 C 202712   780.0,2026-01-07,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,780
KR4C017C7806,C017C780,코스피200 P 202712   780.0,P 202712   780.0,KOSPI 200 P 202712   780.0,2026-01-07,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,780
KR4B017C7501,B017C750,코스피200 C 202712   750.0,C 202712   750.0,KOSPI 200 C 202712   750.0,2026-01-06,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,750
KR4B017C7600,B017C760,코스피200 C 202712   760.0,C 202712   760.0,KOSPI 200 C 202712   760.0,2026-01-06,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,760
KR4B017C7709,B017C770,코스피200 C 202712   770.0,C 202712   770.0,KOSPI 200 C 202712   770.0,2026-01-06,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,770
KR4C017C7509,C017C750,코스피200 P 202712   750.0,P 202712   750.0,KOSPI 200 P 202712   750.0,2026-01-06,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,750
KR4C017C7608,C017C760,코스피200 P 202712   760.0,P 202712   760.0,KOSPI 200 P 202712   760.0,2026-01-06,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,760
KR4C017C7707,C017C770,코스피200 P 202712   770.0,P 202712   770.0,KOSPI 200 P 202712   770.0,2026-01-06,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,770
KR4B017C7402,B017C740,코스피200 C 202712   740.0,C 202712   740.0,KOSPI 200 C 202712   740.0,2026-01-05,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,740
KR4C017C7400,C017C740,코스피200 P 202712   740.0,P 202712   740.0,KOSPI 200 P 202712   740.0,2026-01-05,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,740
KR4B017C7303,B017C730,코스피200 C 202712   730.0,C 202712   730.0,KOSPI 200 C 202712   730.0,2025-12-30,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,730
KR4C017C7301,C017C730,코스피200 P 202712   730.0,P 202712   730.0,KOSPI 200 P 202712   730.0,2025-12-30,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,730
KR4B017C7105,B017C710,코스피200 C 202712   710.0,C 202712   710.0,KOSPI 200 C 202712   710.0,2025-11-04,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,710
KR4B017C7204,B017C720,코스피200 C 202712   720.0,C 202712   720.0,KOSPI 200 C 202712   720.0,2025-11-04,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,720
KR4C017C7103,C017C710,코스피200 P 202712   710.0,P 202712   710.0,KOSPI 200 P 202712   710.0,2025-11-04,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,710
KR4C017C7202,C017C720,코스피200 P 202712   720.0,P 202712   720.0,KOSPI 200 P 202712   720.0,2025-11-04,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,720
KR4B017C7006,B017C700,코스피200 C 202712   700.0,C 202712   700.0,KOSPI 200 C 202712   700.0,2025-10-31,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,700
KR4C017C7004,C017C700,코스피200 P 202712   700.0,P 202712   700.0,KOSPI 200 P 202712   700.0,2025-10-31,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,700
KR4B017C6800,B017C680,코스피200 C 202712   680.0,C 202712   680.0,KOSPI 200 C 202712   680.0,2025-10-28,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,680
KR4B017C6909,B017C690,코스피200 C 202712   690.0,C 202712   690.0,KOSPI 200 C 202712   690.0,2025-10-28,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,690
KR4C017C6808,C017C680,코스피200 P 202712   680.0,P 202712   680.0,KOSPI 200 P 202712   680.0,2025-10-28,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,680
KR4C017C6907,C017C690,코스피200 P 202712   690.0,P 202712   690.0,KOSPI 200 P 202712   690.0,2025-10-28,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,690
KR4B017C6701,B017C670,코스피200 C 202712   670.0,C 202712   670.0,KOSPI 200 C 202712   670.0,2025-10-27,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,670
KR4C017C6709,C017C670,코스피200 P 202712   670.0,P 202712   670.0,KOSPI 200 P 202712   670.0,2025-10-27,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,670
KR4B017C6602,B017C660,코스피200 C 202712   660.0,C 202712   660.0,KOSPI 200 C 202712   660.0,2025-10-21,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,660
KR4C017C6600,C017C660,코스피200 P 202712   660.0,P 202712   660.0,KOSPI 200 P 202712   660.0,2025-10-21,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,660
KR4B017C6503,B017C650,코스피200 C 202712   650.0,C 202712   650.0,KOSPI 200 C 202712   650.0,2025-10-20,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,650
KR4C017C6501,C017C650,코스피200 P 202712   650.0,P 202712   650.0,KOSPI 200 P 202712   650.0,2025-10-20,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,650
KR4B017C6404,B017C640,코스피200 C 202712   640.0,C 202712   640.0,KOSPI 200 C 202712   640.0,2025-10-17,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,640
KR4C017C6402,C017C640,코스피200 P 202712   640.0,P 202712   640.0,KOSPI 200 P 202712   640.0,2025-10-17,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,640
KR4B017C6206,B017C620,코스피200 C 202712   620.0,C 202712   620.0,KOSPI 200 C 202712   620.0,2025-10-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,620
KR4B017C6305,B017C630,코스피200 C 202712   630.0,C 202712   630.0,KOSPI 200 C 202712   630.0,2025-10-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,630
KR4C017C6204,C017C620,코스피200 P 202712   620.0,P 202712   620.0,KOSPI 200 P 202712   620.0,2025-10-13,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,620
KR4C017C6303,C017C630,코스피200 P 202712   630.0,P 202712   630.0,KOSPI 200 P 202712   630.0,2025-10-13,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,630
KR4B017C6107,B017C610,코스피200 C 202712   610.0,C 202712   610.0,KOSPI 200 C 202712   610.0,2025-10-10,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,610
KR4C017C6105,C017C610,코스피200 P 202712   610.0,P 202712   610.0,KOSPI 200 P 202712   610.0,2025-10-10,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,610
KR4B017C6008,B017C600,코스피200 C 202712   600.0,C 202712   600.0,KOSPI 200 C 202712   600.0,2025-09-19,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,600
KR4C017C6006,C017C600,코스피200 P 202712   600.0,P 202712   600.0,KOSPI 200 P 202712   600.0,2025-09-19,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,600
KR4B017C5901,B017C590,코스피200 C 202712   590.0,C 202712   590.0,KOSPI 200 C 202712   590.0,2025-09-17,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,590
KR4C017C5909,C017C590,코스피200 P 202712   590.0,P 202712   590.0,KOSPI 200 P 202712   590.0,2025-09-17,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,590
KR4B017C5802,B017C580,코스피200 C 202712   580.0,C 202712   580.0,KOSPI 200 C 202712   580.0,2025-09-15,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,580
KR4C017C5800,C017C580,코스피200 P 202712   580.0,P 202712   580.0,KOSPI 200 P 202712   580.0,2025-09-15,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,580
KR4B017C5703,B017C570,코스피200 C 202712   570.0,C 202712   570.0,KOSPI 200 C 202712   570.0,2025-09-11,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,570
KR4C017C5701,C017C570,코스피200 P 202712   570.0,P 202712   570.0,KOSPI 200 P 202712   570.0,2025-09-11,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,570
KR4B017C5604,B017C560,코스피200 C 202712   560.0,C 202712   560.0,KOSPI 200 C 202712   560.0,2025-07-30,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,560
KR4C017C5602,C017C560,코스피200 P 202712   560.0,P 202712   560.0,KOSPI 200 P 202712   560.0,2025-07-30,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,560
KR4B017C5505,B017C550,코스피200 C 202712   550.0,C 202712   550.0,KOSPI 200 C 202712   550.0,2025-07-11,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,550
KR4C017C5503,C017C550,코스피200 P 202712   550.0,P 202712   550.0,KOSPI 200 P 202712   550.0,2025-07-11,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,550
KR4B017C5406,B017C540,코스피200 C 202712   540.0,C 202712   540.0,KOSPI 200 C 202712   540.0,2025-06-25,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,540
KR4C017C5404,C017C540,코스피200 P 202712   540.0,P 202712   540.0,KOSPI 200 P 202712   540.0,2025-06-25,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,540
KR4B017C5307,B017C530,코스피200 C 202712   530.0,C 202712   530.0,KOSPI 200 C 202712   530.0,2025-06-23,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,530
KR4C017C5305,C017C530,코스피200 P 202712   530.0,P 202712   530.0,KOSPI 200 P 202712   530.0,2025-06-23,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,530
KR4B017C5208,B017C520,코스피200 C 202712   520.0,C 202712   520.0,KOSPI 200 C 202712   520.0,2025-06-18,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,520
KR4C017C5206,C017C520,코스피200 P 202712   520.0,P 202712   520.0,KOSPI 200 P 202712   520.0,2025-06-18,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,520
KR4B017C5109,B017C510,코스피200 C 202712   510.0,C 202712   510.0,KOSPI 200 C 202712   510.0,2025-06-12,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,510
KR4C017C5107,C017C510,코스피200 P 202712   510.0,P 202712   510.0,KOSPI 200 P 202712   510.0,2025-06-12,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,510
KR4B017C5000,B017C500,코스피200 C 202712   500.0,C 202712   500.0,KOSPI 200 C 202712   500.0,2025-06-09,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,500
KR4C017C5008,C017C500,코스피200 P 202712   500.0,P 202712   500.0,KOSPI 200 P 202712   500.0,2025-06-09,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,500
KR4B017C4904,B017C490,코스피200 C 202712   490.0,C 202712   490.0,KOSPI 200 C 202712   490.0,2025-06-05,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,490
KR4C017C4902,C017C490,코스피200 P 202712   490.0,P 202712   490.0,KOSPI 200 P 202712   490.0,2025-06-05,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,490
KR4B017C1801,B017C180,코스피200 C 202712   180.0,C 202712   180.0,KOSPI 200 C 202712   180.0,2025-04-10,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,180
KR4C017C1809,C017C180,코스피200 P 202712   180.0,P 202712   180.0,KOSPI 200 P 202712   180.0,2025-04-10,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,180
KR4B017C1900,B017C190,코스피200 C 202712   190.0,C 202712   190.0,KOSPI 200 C 202712   190.0,2025-04-08,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,190
KR4C017C1908,C017C190,코스피200 P 202712   190.0,P 202712   190.0,KOSPI 200 P 202712   190.0,2025-04-08,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,190
KR4B017C4805,B017C480,코스피200 C 202712   480.0,C 202712   480.0,KOSPI 200 C 202712   480.0,2025-03-24,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,480
KR4C017C4803,C017C480,코스피200 P 202712   480.0,P 202712   480.0,KOSPI 200 P 202712   480.0,2025-03-24,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,480
KR4B017C4706,B017C470,코스피200 C 202712   470.0,C 202712   470.0,KOSPI 200 C 202712   470.0,2025-02-18,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,470
KR4C017C4704,C017C470,코스피200 P 202712   470.0,P 202712   470.0,KOSPI 200 P 202712   470.0,2025-02-18,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,470
KR4B017C4607,B017C460,코스피200 C 202712   460.0,C 202712   460.0,KOSPI 200 C 202712   460.0,2025-01-10,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,460
KR4C017C4605,C017C460,코스피200 P 202712   460.0,P 202712   460.0,KOSPI 200 P 202712   460.0,2025-01-10,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,460
KR4B017C2007,B017C200,코스피200 C 202712   200.0,C 202712   200.0,KOSPI 200 C 202712   200.0,2024-12-20,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,200
KR4C017C2005,C017C200,코스피200 P 202712   200.0,P 202712   200.0,KOSPI 200 P 202712   200.0,2024-12-20,2027-12-09,2027-12-10,지수(Index),250000,풋옵션,200
KR4B017C2106,B017C210,코스피200 C 202712   210.0,C 202712   210.0,KOSPI 200 C 202712   210.0,2024-12-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,210
KR4B017C2205,B017C220,코스피200 C 202712   220.0,C 202712   220.0,KOSPI 200 C 202712   220.0,2024-12-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,220
KR4B017C2304,B017C230,코스피200 C 202712   230.0,C 202712   230.0,KOSPI 200 C 202712   230.0,2024-12-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,230
KR4B017C2403,B017C240,코스피200 C 202712   240.0,C 202712   240.0,KOSPI 200 C 202712   240.0,2024-12-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,240
KR4B017C2502,B017C250,코스피200 C 202712   250.0,C 202712   250.0,KOSPI 200 C 202712   250.0,2024-12-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,250
KR4B017C2601,B017C260,코스피200 C 202712   260.0,C 202712   260.0,KOSPI 200 C 202712   260.0,2024-12-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,260
KR4B017C2700,B017C270,코스피200 C 202712   270.0,C 202712   270.0,KOSPI 200 C 202712   270.0,2024-12-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,270
KR4B017C2809,B017C280,코스피200 C 202712   280.0,C 202712   280.0,KOSPI 200 C 202712   280.0,2024-12-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,280
KR4B017C2908,B017C290,코스피200 C 202712   290.0,C 202712   290.0,KOSPI 200 C 202712   290.0,2024-12-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,290
KR4B017C3005,B017C300,코스피200 C 202712   300.0,C 202712   300.0,KOSPI 200 C 202712   300.0,2024-12-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,300
KR4B017C3104,B017C310,코스피200 C 202712   310.0,C 202712   310.0,KOSPI 200 C 202712   310.0,2024-12-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,310
KR4B017C3203,B017C320,코스피200 C 202712   320.0,C 202712   320.0,KOSPI 200 C 202712   320.0,2024-12-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,320
KR4B017C3302,B017C330,코스피200 C 202712   330.0,C 202712   330.0,KOSPI 200 C 202712   330.0,2024-12-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,330
KR4B017C3401,B017C340,코스피200 C 202712   340.0,C 202712   340.0,KOSPI 200 C 202712   340.0,2024-12-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,340
KR4B017C3500,B017C350,코스피200 C 202712   350.0,C 202712   350.0,KOSPI 200 C 202712   350.0,2024-12-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,350
KR4B017C3609,B017C360,코스피200 C 202712   360.0,C 202712   360.0,KOSPI 200 C 202712   360.0,2024-12-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,360
KR4B017C3708,B017C370,코스피200 C 202712   370.0,C 202712   370.0,KOSPI 200 C 202712   370.0,2024-12-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,370
KR4B017C3807,B017C380,코스피200 C 202712   380.0,C 202712   380.0,KOSPI 200 C 202712   380.0,2024-12-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,380
KR4B017C3906,B017C390,코스피200 C 202712   390.0,C 202712   390.0,KOSPI 200 C 202712   390.0,2024-12-13,2027-12-09,2027-12-10,지수(Index),250000,콜옵션,390
