step,timestamp,index_price,option_mid,option_delta,market_bid,market_ask,market_spread,cash,inventory,net_delta,reservation_price,lp_bid,lp_ask,lp_spread,pnl,time_remaining_ratio,total_trades,total_bought,total_sold
397,397.0,1132.27,45.0,0.3989,44.85,45.15,0.29999999999999716,-328.8948571434599,8,2.7923,44.92322757936508,44.16786504372633,45.678590115003836,1.5107250712775055,31.105142856540112,0.5498866213151927,38,23,15
398,398.0,1132.27,44.95,0.3988,44.8,45.1,0.30000000000000426,-373.00218431303654,9,3.1904,44.862462947845806,44.10732716957667,45.61759872611494,1.510271556538271,31.547815686963474,0.5487528344671202,39,24,15
399,399.0,1132.27,44.975,0.3988,44.85,45.1,0.25,-373.00218431303654,9,3.5892,44.87672428571429,44.12181526481477,45.63163330661381,1.5098180417990363,31.772815686963497,0.5476190476190477,39,24,15
400,400.0,1132.4,44.95,0.3989,44.8,45.1,0.30000000000000426,-373.00218431303654,9,3.5900999999999996,44.85190316326531,44.097220899735404,45.60658542679522,1.509364527059816,31.547815686963474,0.546485260770975,39,24,15
401,401.0,1132.4,44.675,0.3988,44.45,44.9,0.44999999999999574,-373.00218431303654,9,3.5892,44.57713122448979,43.8226757183295,45.33158673065008,1.5089110123205813,29.07281568696345,0.5453514739229025,39,24,15
402,402.0,1132.4,44.7,0.3988,44.45,44.95,0.5,-373.00218431303654,9,3.5892,44.60233469387755,43.84810594508687,45.35656344266823,1.508457497581361,29.297815686963474,0.54421768707483,39,24,15
403,403.0,1132.4,44.75,0.3988,44.55,44.95,0.4000000000000057,-373.00218431303654,9,3.5892,44.652538163265305,43.89853617184424,45.40654015468637,1.5080039828421263,29.747815686963463,0.5430839002267573,39,24,15
404,404.0,1132.4,44.8,0.3988,44.6,45.0,0.3999999999999986,-373.00218431303654,9,3.5892,44.70274163265306,43.94896639860161,45.456516866704504,1.5075504681028917,30.19781568696345,0.5419501133786848,39,24,15
405,405.0,1132.4,44.8,0.3989,44.65,44.95,0.30000000000000426,-371.4950873596728,9,3.5900999999999996,44.70292076530612,43.94937228862428,45.45646924198795,1.5070969533636713,31.704912640327166,0.5408163265306123,41,25,16
406,406.0,1132.4,44.825,0.3989,44.65,45.0,0.3500000000000014,-371.4950873596728,9,3.5900999999999996,44.72812428571429,43.97480256640207,45.481446005026505,1.5066434386244367,31.92991264032719,0.5396825396825397,41,25,16
407,407.0,1132.4,44.825,0.3989,44.65,45.0,0.3500000000000014,-371.4950873596728,9,3.5900999999999996,44.72832780612245,43.97523284417984,45.48142276806506,1.5061899238852163,31.92991264032719,0.5385487528344671,41,25,16
408,408.0,1132.4,44.8,0.3989,44.65,44.95,0.30000000000000426,-371.4950873596728,9,3.5900999999999996,44.70353132653061,43.95066312195762,45.4563995311036,1.5057364091459817,31.704912640327166,0.5374149659863946,41,25,16
409,409.0,1132.4,44.825,0.3989,44.7,44.95,0.25,-371.4950873596728,9,3.5900999999999996,44.72873484693878,43.976093399735404,45.48137629414215,1.5052828944067471,31.92991264032719,0.536281179138322,41,25,16
410,410.0,1132.37,44.825,0.399,44.7,44.95,0.25,-371.4950873596728,9,3.591,44.72891428571429,43.976499595880526,45.48132897554805,1.5048293796675267,31.92991264032719,0.5351473922902494,41,25,16
411,411.0,1132.37,44.825,0.3988,44.7,44.95,0.25,-371.4950873596728,9,3.5892,44.72916591836735,43.976977985903204,45.481353850831496,1.5043758649282921,31.92991264032719,0.5340136054421769,41,25,16
412,412.0,1132.37,44.8,0.3989,44.65,44.95,0.30000000000000426,-326.038780776415,8,3.5900999999999996,44.70434540816326,43.95238423306873,45.4563065832578,1.5039223501890717,32.36121922358495,0.5328798185941043,42,25,17
413,413.0,1132.37,44.8,0.3991,44.65,44.95,0.30000000000000426,-326.038780776415,8,3.1928,44.71511206349206,43.96337764576714,45.466846481216976,1.5034688354498371,32.36121922358495,0.5317460317460317,42,25,17
414,414.0,1132.37,44.75,0.3991,44.6,44.9,0.29999999999999716,-326.038780776415,8,3.1928,44.66529306122449,43.91378540086919,45.41680072157979,1.5030153207106025,31.961219223584976,0.5306122448979592,42,25,17
415,415.0,1132.37,44.725,0.3989,44.6,44.85,0.25,-326.038780776415,8,3.1912,44.64051641723356,43.88923551424787,45.391797320219254,1.5025618059713821,31.761219223584988,0.5294784580498866,42,25,17
416,416.0,1132.37,44.65,0.399,44.5,44.8,0.29999999999999716,-326.038780776415,8,3.192,44.56567619047619,43.814622044860116,45.31673033609226,1.5021082912321475,31.161219223584965,0.528344671201814,42,25,17
417,417.0,1132.37,44.775000000000006,0.3992,44.6,44.95,0.3500000000000014,-326.038780776415,8,3.1936,44.6908149659864,43.93998757773994,45.441642354232854,1.501654776492913,32.16121922358502,0.5272108843537415,42,25,17
418,418.0,1132.37,44.75,0.3992,44.6,44.9,0.29999999999999716,-326.038780776415,8,3.1936,44.6659960090703,43.91539537819345,45.416596639947144,1.5012012617536925,31.961219223584976,0.5260770975056689,42,25,17
419,419.0,1132.37,44.65,0.3992,44.5,44.8,0.29999999999999716,-326.038780776415,8,3.1936,44.566177052154195,43.815803178646966,45.316550925661424,1.500747747014458,31.161219223584965,0.5249433106575964,42,25,17
420,420.0,1131.89,44.675,0.3993,44.55,44.8,0.25,-369.87997080313454,9,3.1944,44.59133714285714,43.841190026719524,45.34148425899476,1.5002942322752375,32.19502919686545,0.5238095238095238,43,26,17
421,421.0,1131.89,44.625,0.3995,44.5,44.75,0.25,-369.87997080313454,9,3.5955000000000004,44.53103596938776,43.78111561061976,45.28095632815576,1.499840717536003,31.74502919686546,0.5226757369614512,43,26,17
422,422.0,1131.89,44.625,0.3991,44.5,44.75,0.25,-369.87997080313454,9,3.5919,44.53133367346939,43.781640072071006,45.281027274867775,1.4993872027967683,31.74502919686546,0.5215419501133787,43,26,17
423,423.0,1131.89,44.55,0.3994,44.4,44.7,0.30000000000000426,-369.87997080313454,9,3.5946,44.45646704081632,43.70700019678755,45.205933884845095,1.498933688057548,31.07002919686545,0.5204081632653061,43,26,17
424,424.0,1131.89,44.525,0.3993,44.4,44.65,0.25,-369.87997080313454,9,3.5937,44.43169418367347,43.682454097014315,45.18093427033263,1.4984801733183133,30.845029196865426,0.5192743764172335,43,26,17
425,425.0,1131.89,44.525,0.3995,44.4,44.65,0.25,-369.87997080313454,9,3.5955000000000004,44.431851275510205,43.68283794622066,45.18086460479975,1.498026658579093,30.845029196865426,0.518140589569161,43,26,17
426,426.0,1131.89,44.525,0.3995,44.4,44.65,0.25,-369.87997080313454,9,3.5955000000000004,44.43205510204081,43.683268530120884,45.18084167396074,1.4975731438398583,30.845029196865426,0.5170068027210885,43,26,17
427,427.0,1131.89,44.525,0.3997,44.4,44.65,0.25,-369.87997080313454,9,3.5973,44.4322125,43.68365268544969,45.18077231455031,1.4971196291006237,30.845029196865426,0.5158730158730159,43,26,17
428,428.0,1131.89,44.525,0.3996,44.4,44.65,0.25,-369.87997080313454,9,3.5964,44.43243959183673,43.68410653465603,45.180772649017435,1.4966661143614033,30.845029196865426,0.5147392290249433,43,26,17
429,429.0,1131.89,44.575,0.3994,44.45,44.7,0.25,-369.87997080313454,9,3.5946,44.48268969387755,43.73458339406647,45.23079599368864,1.4962125996221687,31.29502919686547,0.5136054421768708,43,26,17
430,430.0,1131.66,44.55,0.3997,44.4,44.7,0.30000000000000426,-369.87997080313454,9,3.5973,44.45782428571428,43.70994474327281,45.205703828155755,1.4957590848829483,31.07002919686545,0.5124716553287982,43,26,17
431,431.0,1131.66,44.525,0.3994,44.4,44.65,0.25,-369.87997080313454,9,3.5946,44.43309724489796,43.6854444598261,45.180750029969815,1.4953055701437137,30.845029196865426,0.5113378684807256,43,26,17
432,432.0,1131.66,44.55,0.3992,44.4,44.7,0.30000000000000426,-369.87997080313454,9,3.5928,44.458346938775506,43.710920911073266,45.205772966477745,1.494852055404479,31.07002919686545,0.5102040816326531,43,26,17
433,433.0,1131.66,44.6,0.3992,44.45,44.75,0.29999999999999716,-369.87997080313454,9,3.5928,44.508550612244896,43.76135134191227,45.255749882577526,1.4943985406652587,31.520029196865494,0.5090702947845805,43,26,17
434,434.0,1131.66,44.6,0.3991,44.45,44.75,0.29999999999999716,-369.87997080313454,9,3.5919,44.50877714285714,43.76180462989413,45.25574965582015,1.493945025926024,31.520029196865494,0.5079365079365079,43,26,17
435,435.0,1131.66,44.7,0.3994,44.55,44.85,0.30000000000000426,-324.52431270060237,8,3.5946,44.60891234693878,43.86216659134538,45.35565810253218,1.4934915111868037,33.07568729939766,0.5068027210884354,44,26,18
436,436.0,1131.66,44.8,0.3993,44.65,44.95,0.30000000000000426,-324.52431270060237,8,3.1944,44.71923455782313,43.972715559599344,45.46575355604691,1.493037996447569,33.87568729939761,0.5056689342403629,44,26,18
437,437.0,1131.66,44.775,0.3993,44.65,44.9,0.25,-324.52431270060237,8,3.1944,44.6944156462585,43.94812340540433,45.440707887112666,1.4925844817083345,33.67568729939762,0.5045351473922902,44,26,18
438,438.0,1131.66,44.825,0.3993,44.7,44.95,0.25,-324.52431270060237,8,3.1944,44.74459673469388,43.99853125120932,45.490662218178436,1.492130966969114,34.07568729939766,0.5034013605442177,44,26,18
439,439.0,1131.66,44.825,0.3991,44.7,44.95,0.25,-324.52431270060237,8,3.1928,44.74481800453515,43.99897927842021,45.49065673065009,1.4916774522298795,34.07568729939766,0.5022675736961452,44,26,18
440,440.0,1131.87,44.9,0.3993,44.75,45.05,0.29999999999999716,-324.52431270060237,8,3.1944,44.819958911564626,44.0743469428193,45.565570880309956,1.491223937490659,34.67568729939762,0.5011337868480725,44,26,18
441,441.0,1131.87,44.9,0.3995,44.75,45.05,0.29999999999999716,-324.52431270060237,8,3.196,44.8201,44.074714788624284,45.56548521137571,1.4907704227514245,34.67568729939762,0.5,44,26,18
442,442.0,1131.87,44.825,0.3991,44.7,44.95,0.25,-324.52431270060237,8,3.1928,44.745360997732426,44.00020254372633,45.49051945173852,1.4903169080121899,34.07568729939766,0.4988662131519274,44,26,18
443,443.0,1131.87,44.775,0.3993,44.65,44.9,0.25,-324.52431270060237,8,3.1944,44.69550217687075,43.95057048023426,45.44043387350723,1.4898633932729695,33.67568729939762,0.4977324263038549,44,26,18
444,444.0,1131.87,44.775,0.3993,44.65,44.9,0.25,-324.52431270060237,8,3.1944,44.69568326530612,43.950978326039255,45.44038820457299,1.4894098785337349,33.67568729939762,0.4965986394557823,44,26,18
445,445.0,1131.87,44.725,0.3993,44.6,44.85,0.25,-324.52431270060237,8,3.1944,44.6458643537415,43.90138617184425,45.39034253563875,1.4889563637945002,33.275687299397646,0.4954648526077097,44,26,18
446,446.0,1131.87,44.825,0.3993,44.7,44.95,0.25,-324.52431270060237,8,3.1944,44.74604544217687,44.00179401764923,45.49029686670451,1.4885028490552799,34.07568729939766,0.4943310657596372,44,26,18
447,447.0,1131.87,44.85,0.3992,44.7,45.0,0.29999999999999716,-324.52431270060237,8,3.1936,44.7712462585034,44.02722159134538,45.515270925661426,1.4880493343160452,34.275687299397646,0.4931972789115646,44,26,18
448,448.0,1131.87,44.85,0.3992,44.7,45.0,0.29999999999999716,-324.52431270060237,8,3.1936,44.7714273015873,44.02762939179889,45.515225211375714,1.4875958195768249,34.275687299397646,0.49206349206349204,44,26,18
449,449.0,1131.87,44.825,0.3991,44.7,44.95,0.25,-324.52431270060237,8,3.1928,44.74662798185941,44.00305682944062,45.49019913427821,1.4871423048375902,34.07568729939766,0.4909297052154195,44,26,18
450,450.0,1132.03,44.8,0.3995,44.65,44.95,0.30000000000000426,-324.52431270060237,8,3.196,44.7217306122449,43.97838621719572,45.465075007294075,1.4866887900983556,33.87568729939761,0.4897959183673469,44,26,18
451,451.0,1132.03,44.825,0.3994,44.7,44.95,0.25,-368.5281264007913,9,3.1952,44.74693133786848,44.003813700188914,45.49004897554805,1.4862352753591352,34.89687359920873,0.4886621315192744,45,27,18
452,452.0,1132.03,44.875,0.3993,44.75,45.0,0.25,-368.5281264007913,9,3.5937,44.78739846938775,44.0445075890778,45.5302893496977,1.4857817606199006,35.34687359920872,0.4875283446712018,45,27,18
453,453.0,1132.03,46.5,0.3996,44.85,48.15,3.299999999999997,-368.5281264007913,9,3.5964,46.41253653061224,45.6698724076719,47.15520065355258,1.4853282458806802,49.97187359920872,0.48639455782312924,45,27,18
454,454.0,1132.03,45.15,0.3993,45.0,45.3,0.29999999999999716,-368.5281264007913,9,3.5937,45.062805918367346,44.32036855279662,45.80524328393807,1.4848747311414456,37.821873599208686,0.4852607709750567,45,27,18
455,455.0,1132.03,45.2,0.3988,45.05,45.35,0.30000000000000426,-368.5281264007913,9,3.5892,45.11311857142857,44.37090796322747,45.85532917962968,1.484421216402211,38.27187359920873,0.48412698412698413,45,27,18
456,456.0,1132.03,45.175,0.399,45.05,45.3,0.25,-368.5281264007913,9,3.591,45.08827857142857,44.34629472059707,45.83026242226006,1.4839677016629906,38.04687359920871,0.48299319727891155,45,27,18
457,457.0,1132.03,45.15,0.399,45.0,45.3,0.29999999999999716,-368.5281264007913,9,3.591,45.06348214285714,44.32172504939526,45.80523923631902,1.483514186923756,37.821873599208686,0.481859410430839,45,27,18
458,458.0,1132.03,45.15,0.3989,45.0,45.3,0.29999999999999716,-368.5281264007913,9,3.5900999999999996,45.06370734693878,44.32217701084651,45.805237683031045,1.4830606721845356,37.821873599208686,0.48072562358276644,45,27,18
459,459.0,1132.03,45.175,0.3989,45.05,45.3,0.25,-368.5281264007913,9,3.5900999999999996,45.08891086734694,44.34760728862429,45.83021444606959,1.482607157445301,38.04687359920871,0.47959183673469385,45,27,18
460,460.0,1132.23,45.2,0.399,45.05,45.35,0.30000000000000426,-368.5281264007913,9,3.591,45.11409285714286,44.373016035789824,45.85516967849589,1.4821536427060664,38.27187359920873,0.47845804988662133,45,27,18
461,461.0,1132.23,45.225,0.3987,45.1,45.35,0.25,-368.5281264007913,9,3.5883,45.13936086734694,44.398510803363514,45.88021093133036,1.481700127966846,38.496873599208755,0.47732426303854875,45,27,18
462,462.0,1132.23,45.225,0.3988,45.1,45.35,0.25,-368.5281264007913,9,3.5892,45.13954285714286,44.39891955052905,45.88016616375666,1.4812466132276114,38.496873599208755,0.47619047619047616,45,27,18
463,463.0,1132.23,45.225,0.3986,45.1,45.35,0.25,-368.5281264007913,9,3.5874,45.13978908163266,44.39939253238846,45.88018563087685,1.480793098488391,38.496873599208755,0.47505668934240364,45,27,18
464,464.0,1132.23,45.2,0.3988,45.05,45.35,0.30000000000000426,-368.5281264007913,9,3.5892,45.11494979591837,44.37478000404379,45.85511958779295,1.4803395837491564,38.27187359920873,0.47392290249433106,45,27,18
465,465.0,1132.23,45.2,0.3989,45.05,45.35,0.30000000000000426,-368.5281264007913,9,3.5900999999999996,45.11513198979592,44.37518895529096,45.85507502430088,1.4798860690099218,38.27187359920873,0.47278911564625853,45,27,18
466,466.0,1132.23,45.2,0.399,45.05,45.35,0.30000000000000426,-368.5281264007913,9,3.591,45.11531428571429,44.37559800857894,45.85503056284964,1.4794325542707014,38.27187359920873,0.47165532879818595,45,27,18
467,467.0,1132.23,45.225,0.3989,45.1,45.35,0.25,-368.5281264007913,9,3.5900999999999996,45.140539030612246,44.40104951084651,45.88002855037798,1.4789790395314668,38.496873599208755,0.47052154195011336,45,27,18
468,468.0,1132.23,45.2,0.3988,45.05,45.35,0.30000000000000426,-368.5281264007913,9,3.5892,45.11576367346939,44.376500911073265,45.85502643586551,1.4785255247922464,38.27187359920873,0.46938775510204084,45,27,18
469,469.0,1132.23,45.125,0.3988,45.0,45.25,0.25,-368.5281264007913,9,3.5892,45.04096714285714,44.301931137830636,45.78000314788365,1.4780720100530118,37.59687359920872,0.46825396825396826,45,27,18
470,470.0,1132.24,45.075,0.3988,44.95,45.2,0.25,-368.5281264007913,9,3.5892,44.9911706122449,44.25236136458801,45.72997985990179,1.4776184953137772,37.14687359920873,0.4671201814058957,45,27,18
471,471.0,1132.24,45.075,0.3988,44.95,45.2,0.25,-368.5281264007913,9,3.5892,44.99137408163266,44.25279159134538,45.729956571919935,1.4771649805745568,37.14687359920873,0.46598639455782315,45,27,18
472,472.0,1132.24,45.075,0.3989,44.95,45.2,0.25,-368.5281264007913,9,3.5900999999999996,44.991556632653065,44.253200899735404,45.729912365570726,1.4767114658353222,37.14687359920873,0.46485260770975056,45,27,18
473,473.0,1132.24,45.075,0.3987,44.95,45.2,0.25,-368.5281264007913,9,3.5883,44.9918018877551,44.25367291220705,45.72993086330315,1.4762579510961018,37.14687359920873,0.463718820861678,45,27,18
474,474.0,1132.24,45.025,0.3989,44.9,45.15,0.25,-368.5281264007913,9,3.5900999999999996,44.94196367346939,44.204061455290955,45.67986589164782,1.4758044363568672,36.696873599208686,0.46258503401360546,45,27,18
475,475.0,1132.24,45.025,0.3989,44.9,45.15,0.25,-368.5281264007913,9,3.5900999999999996,44.94216719387755,44.204491733068735,45.67984265468637,1.4753509216176326,36.696873599208686,0.4614512471655329,45,27,18
476,476.0,1132.24,45.025,0.3988,44.9,45.15,0.25,-368.5281264007913,9,3.5892,44.942391428571426,44.20494272513222,45.67984013201063,1.4748974068784122,36.696873599208686,0.4603174603174603,45,27,18
477,477.0,1132.24,45.0,0.3987,44.85,45.15,0.29999999999999716,-368.5281264007913,9,3.5883,44.91761556122449,44.1803936151549,45.654837507294076,1.4744438921391776,36.47187359920872,0.45918367346938777,45,27,18
478,478.0,1132.24,45.075,0.3988,44.95,45.2,0.25,-368.5281264007913,9,3.5892,44.99279836734694,44.25580317864697,45.729793556046914,1.473990377399943,37.14687359920873,0.4580498866213152,45,27,18
479,479.0,1132.24,45.075,0.3988,44.95,45.2,0.25,-368.5281264007913,9,3.5892,44.9930018367347,44.25623340540434,45.72977026806506,1.4735368626607226,37.14687359920873,0.45691609977324266,45,27,18
480,480.0,1132.31,45.075,0.3988,44.95,45.2,0.25,-368.5281264007913,9,3.5892,44.993205306122455,44.25666363216171,45.7297469800832,1.473083347921488,37.14687359920873,0.4557823129251701,45,27,18
481,481.0,1132.31,45.15,0.3988,45.0,45.3,0.29999999999999716,-368.5281264007913,9,3.5892,45.0684087755102,44.332093858919066,45.804723692101334,1.4726298331822676,37.821873599208686,0.4546485260770975,45,27,18
482,482.0,1132.31,45.125,0.3989,45.0,45.25,0.25,-368.5281264007913,9,3.5900999999999996,45.04359183673469,44.307503677513175,45.77967999595621,1.472176318443033,37.59687359920872,0.45351473922902497,45,27,18
483,483.0,1132.31,45.125,0.3987,45.0,45.25,0.25,-368.5281264007913,9,3.5883,45.04383607142857,44.30797466957667,45.77969747328047,1.4717228037037984,37.59687359920872,0.4523809523809524,45,27,18
484,484.0,1132.31,45.125,0.3987,45.0,45.25,0.25,-368.5281264007913,9,3.5883,45.04403948979592,44.30840484531363,45.77967413427821,1.471269288964578,37.59687359920872,0.4512471655328798,45,27,18
485,485.0,1132.31,45.125,0.3987,45.0,45.25,0.25,-322.74847560551535,8,3.5883,45.04424290816326,44.30883502105059,45.779650795275934,1.4708157742253434,38.25152439448465,0.4501133786848073,46,27,19
486,486.0,1132.31,45.125,0.399,45.0,45.25,0.25,-322.74847560551535,8,3.192,45.05334285714286,44.3181617273998,45.78852398688592,1.470362259486123,38.25152439448465,0.4489795918367347,46,27,19
487,487.0,1132.31,45.175,0.3988,45.05,45.3,0.25,-322.74847560551535,8,3.1904,45.103559637188205,44.36860526481476,45.83851400956165,1.4699087447468884,38.651524394484625,0.4478458049886621,46,27,19
488,488.0,1132.31,45.175,0.3988,45.05,45.3,0.25,-322.74847560551535,8,3.1904,45.10374049886621,44.36901288386238,45.838468113870036,1.4694552300076538,38.651524394484625,0.4467120181405896,46,27,19
489,489.0,1132.31,45.175,0.3988,45.05,45.3,0.25,-322.74847560551535,8,3.1904,45.10392136054421,44.369420502909996,45.83842221817843,1.4690017152684334,38.651524394484625,0.445578231292517,46,27,19
490,490.0,1132.38,45.125,0.3988,45.0,45.25,0.25,-322.74847560551535,8,3.1904,45.05410222222222,44.31982812195762,45.78837632248682,1.4685482005291988,38.25152439448465,0.4444444444444444,46,27,19
491,491.0,1132.38,45.125,0.3989,45.0,45.25,0.25,-322.74847560551535,8,3.1912,45.05426535147392,44.320218008578934,45.78831269436891,1.4680946857899784,38.25152439448465,0.4433106575963719,46,27,19
492,492.0,1132.38,45.125,0.3987,45.0,45.25,0.25,-322.74847560551535,8,3.1896,45.05448163265306,44.320661047127686,45.78830221817843,1.4676411710507438,38.25152439448465,0.4421768707482993,46,27,19
493,493.0,1132.38,45.125,0.3989,45.0,45.25,0.25,-276.9602546118267,7,3.1912,45.05462716553288,44.32103333737712,45.78822099368863,1.4671876563115092,38.91474538817329,0.4410430839002268,47,27,20
494,494.0,1132.38,45.125,0.3986,45.0,45.25,0.25,-276.9602546118267,7,2.7902,45.063628253968254,44.33026118318211,45.7969953247544,1.4667341415722888,38.91474538817329,0.4399092970521542,47,27,20
495,495.0,1132.38,45.125,0.3988,45.0,45.25,0.25,-276.9602546118267,7,2.7916,45.06375571428571,44.330615400869185,45.79689602770224,1.4662806268330542,38.91474538817329,0.4387755102040816,47,27,20
496,496.0,1132.38,45.075,0.3987,44.95,45.2,0.25,-276.9602546118267,7,2.7909,45.01392928571429,44.281015729667374,45.74684284176121,1.4658271120938338,38.56474538817332,0.4376417233560091,47,27,20
497,497.0,1132.38,45.075,0.3988,44.95,45.2,0.25,-276.9602546118267,7,2.7916,45.014072222222225,44.281385423544926,45.746759020899525,1.4653735973545992,38.56474538817332,0.4365079365079365,47,27,20
498,498.0,1132.38,45.05,0.3987,44.9,45.2,0.30000000000000426,-231.2385488562333,6,2.7909,44.98924571428571,44.256785672978026,45.72170575559339,1.4649200826153645,39.06145114376665,0.43537414965986393,48,27,21
499,499.0,1132.38,45.05,0.399,44.9,45.2,0.30000000000000426,-231.2385488562333,6,2.394,44.99802142857143,44.265788144633355,45.7302547125095,1.4644665678761442,39.06145114376665,0.4342403628117914,48,27,21
500,500.0,1132.33,45.075,0.399,44.95,45.2,0.25,-231.2385488562333,6,2.394,45.023157142857144,44.29115061628869,45.7551636694256,1.4640130531369095,39.21145114376674,0.4331065759637188,48,27,21
501,501.0,1132.33,45.075,0.3989,44.95,45.2,0.25,-231.2385488562333,6,2.3933999999999997,45.023305816326534,44.2915260471277,45.75508558552537,1.463559538397675,39.21145114376674,0.43197278911564624,48,27,21
502,502.0,1132.33,45.025,0.3987,44.9,45.15,0.25,-231.2385488562333,6,2.3922,44.973467346938776,44.24191433510955,45.705020358768,1.4631060236584545,38.91145114376667,0.4308390022675737,48,27,21
503,503.0,1132.33,45.025,0.3989,44.9,45.15,0.25,-231.2385488562333,6,2.3933999999999997,44.97357717687075,44.24225092241114,45.70490343133036,1.46265250891922,38.91145114376667,0.42970521541950113,48,27,21
504,504.0,1132.33,45.025,0.3987,44.9,45.15,0.25,-231.2385488562333,6,2.3922,44.97373857142857,44.24263907433857,45.70483806851857,1.4621989941799995,38.91145114376667,0.42857142857142855,48,27,21
505,505.0,1132.33,45.025,0.3986,44.9,45.15,0.25,-231.2385488562333,6,2.3916,44.97388700680272,44.24301426708234,45.7047597465231,1.461745479440765,38.91145114376667,0.427437641723356,48,27,21
506,506.0,1132.33,45.05,0.3986,44.9,45.2,0.30000000000000426,-231.2385488562333,6,2.3916,44.99902258503401,44.26837660268325,45.72966856738478,1.4612919647015303,39.06145114376665,0.42630385487528344,48,27,21
507,507.0,1132.33,45.05,0.3988,44.9,45.2,0.30000000000000426,-231.2385488562333,6,2.3928,44.999132653061224,44.26871342808007,45.72955187804238,1.46083844996231,39.06145114376665,0.42517006802721086,48,27,21
508,508.0,1132.33,45.05,0.3986,44.9,45.2,0.30000000000000426,-231.2385488562333,6,2.3916,44.999293741496594,44.269101273885056,45.72948620910813,1.4603849352230753,39.06145114376665,0.42403628117913833,48,27,21
509,509.0,1132.33,45.05,0.3988,44.9,45.2,0.30000000000000426,-275.5079870915696,7,2.3928,44.99940394557823,44.2694382353363,45.72936965582016,1.459931420483855,39.84201290843038,0.42290249433106575,49,28,21
510,510.0,1132.34,45.025,0.3989,44.9,45.15,0.25,-275.5079870915696,7,2.7923,44.96611476190476,44.23637580903245,45.69585371477707,1.4594779057446203,39.66701290843042,0.4217687074829932,49,28,21
511,511.0,1132.34,44.95,0.3987,44.8,45.1,0.30000000000000426,-275.5079870915696,7,2.7909,44.8913025,44.16179030449731,45.620814695502695,1.4590243910053857,39.142012908430445,0.42063492063492064,49,28,21
512,512.0,1132.34,44.95,0.3988,44.8,45.1,0.30000000000000426,-275.5079870915696,7,2.7916,44.891446031746035,44.16216059361295,45.62073146987912,1.4585708762661653,39.142012908430445,0.41950113378684806,49,28,21
513,513.0,1132.34,44.975,0.3988,44.85,45.1,0.25,-275.5079870915696,7,2.7916,44.916604285714286,44.18754560495082,45.64566296647775,1.4581173615269307,39.3170129084304,0.41836734693877553,49,28,21
514,514.0,1132.34,44.95,0.3988,44.8,45.1,0.30000000000000426,-275.5079870915696,7,2.7916,44.891762539682546,44.16293061628869,45.6205944630764,1.4576638467877103,39.142012908430445,0.41723356009070295,49,28,21
515,515.0,1132.34,44.95,0.399,44.8,45.1,0.30000000000000426,-275.5079870915696,7,2.793,44.891891666666666,44.16328650064243,45.620496832690904,1.4572103320484757,39.142012908430445,0.41609977324263037,49,28,21
516,516.0,1132.34,44.9,0.3991,44.75,45.05,0.29999999999999716,-275.5079870915696,7,2.7937000000000003,44.842035476190475,44.113657067535854,45.570413884845095,1.4567568173092411,38.79201290843042,0.41496598639455784,49,28,21
517,517.0,1132.34,44.9,0.3989,44.75,45.05,0.29999999999999716,-275.5079870915696,7,2.7923,44.84222281746032,44.11407116617531,45.57037446874533,1.4563033025700207,38.79201290843042,0.41383219954648526,49,28,21
518,518.0,1132.34,44.825,0.399,44.7,44.95,0.25,-275.5079870915696,7,2.793,44.76736666666667,44.039441772751275,45.49529156058206,1.4558497878307861,38.267012908430445,0.4126984126984127,49,28,21
519,519.0,1132.34,44.775,0.399,44.65,44.9,0.25,-275.5079870915696,7,2.793,44.717525,43.98982686345422,45.445223136545785,1.4553962730915657,37.91701290843042,0.41156462585034015,49,28,21
520,520.0,1132.31,44.8,0.399,44.65,44.95,0.30000000000000426,-275.5079870915696,7,2.793,44.74268333333333,44.01521195415717,45.4701547125095,1.4549427583523311,38.09201290843038,0.41043083900226757,49,28,21
521,521.0,1132.31,44.825,0.3988,44.7,44.95,0.25,-275.5079870915696,7,2.7916,44.76787031746032,44.04062569565377,45.49511493926687,1.4544892436130965,38.267012908430445,0.409297052154195,49,28,21
522,522.0,1132.31,44.825,0.399,44.7,44.95,0.25,-319.54896922713266,8,2.793,44.768,44.04098213556306,45.49501786443694,1.454035728873876,39.051030772867364,0.40816326530612246,50,29,21
523,523.0,1132.31,44.8,0.399,44.65,44.95,0.30000000000000426,-319.54896922713266,8,3.192,44.735038095238096,44.008246988170775,45.46182920230542,1.4535822141346415,38.85103077286732,0.4070294784580499,50,29,21
524,524.0,1132.31,44.775,0.399,44.65,44.9,0.25,-319.54896922713266,8,3.192,44.71021904761905,43.98365469792134,45.43678339731676,1.453128699395421,38.65103077286733,0.40589569160997735,50,29,21
525,525.0,1132.31,44.775,0.399,44.65,44.9,0.25,-319.54896922713266,8,3.192,44.7104,43.98406240767191,45.43673759232809,1.4526751846561865,38.65103077286733,0.40476190476190477,50,29,21
526,526.0,1132.31,44.775,0.3989,44.65,44.9,0.25,-319.54896922713266,8,3.1912,44.71059709750567,43.98448626254719,45.436707932464145,1.452221669916952,38.65103077286733,0.4036281179138322,50,29,21
527,527.0,1132.31,44.775,0.399,44.65,44.9,0.25,-319.54896922713266,8,3.192,44.7107619047619,43.98487782717304,45.43664598235077,1.4517681551777315,38.65103077286733,0.40249433106575966,50,29,21
